Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Median Household Income,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
6941-PMGEP,1,Female,26,1,0,0,0,0,Novato,94945,38.135897,-122.563683,16429,83638.0,0,0,5,Offer E,1,43.99,0,1,Fiber Optic,42,0,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,80.0,412.5,40.0,10,219.95000000000002,602.45,3,1,90,3937,Competitor,Competitor made better offer
5685-IIXLY,1,Female,54,0,0,1,0,0,Novato,94945,38.135897,-122.563683,16429,83638.0,1,1,5,None,1,7.0,0,1,Fiber Optic,23,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,83.6,404.2,24.44,0,35.0,414.76,3,1,93,4565,Competitor,Competitor offered higher download speeds
8225-BTJAU,1,Male,75,0,1,0,0,0,Stinson Beach,94970,37.921137,-122.657562,781,107768.0,0,0,10,Offer D,1,7.51,0,1,Fiber Optic,18,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,1,1,87,3856,Competitor,Competitor had better devices
8883-GRDWQ,1,Male,68,0,1,0,0,0,Stinson Beach,94970,37.921137,-122.657562,781,107768.0,0,0,20,None,1,22.31,0,1,DSL,21,1,0,0,1,0,0,0,1,One Year,0,Credit Card,54.0,1055.9,0.0,0,446.2,1502.1000000000001,4,0,20,5090,,
7632-YUTXB,1,Female,52,0,0,1,1,2,Stinson Beach,94970,37.921137,-122.657562,781,107768.0,1,7,25,Offer C,1,13.06,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.05,520.1,0.0,0,326.5,846.6,4,0,60,2010,,
2887-JPYLU,1,Female,58,0,0,0,1,>=3,Stinson Beach,94970,37.921137,-122.657562,781,107768.0,0,0,41,None,1,38.94,0,1,DSL,28,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,45.2,1841.9,0.0,0,1596.54,3438.44,5,0,42,4418,,
1724-BQUHA,1,Male,67,0,1,0,0,0,Los Gatos,95032,37.233034,-121.947427,24443,120893.0,0,0,5,None,1,45.72,0,1,Fiber Optic,6,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,89.5,477.7,0.0,0,228.6,706.3,2,1,66,2718,Attitude,Attitude of support person
2057-ZBLPD,1,Female,50,0,0,1,0,0,Los Gatos,95032,37.233034,-121.947427,24443,120893.0,1,3,21,Offer D,1,42.22,1,1,Fiber Optic,29,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,86.5,1808.7,0.0,0,886.62,2695.32,3,1,72,2036,Competitor,Competitor offered more data
4546-FOKWR,1,Female,35,0,0,0,0,0,Los Gatos,95032,37.233034,-121.947427,24443,120893.0,0,0,16,None,1,13.04,1,1,Fiber Optic,16,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.75,1129.35,39.99,0,208.64,1298.0,5,0,27,3574,,
4487-ZYJZK,1,Female,60,0,0,1,1,2,Los Gatos,95032,37.233034,-121.947427,24443,120893.0,1,1,38,None,1,36.72,0,0,None,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.6,763.1,0.0,0,1395.36,2158.46,3,0,53,4623,,
4826-XTSOH,1,Male,66,0,1,1,0,0,Moss Landing,95039,36.863303,-121.781632,899,42708.0,0,0,1,None,1,38.78,1,1,Fiber Optic,23,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,86.05,86.05,0.0,0,38.78,124.83,1,1,96,4843,Competitor,Competitor had better devices
8659-IOOPU,1,Female,25,1,0,1,1,2,Moss Landing,95039,36.863303,-121.781632,899,42708.0,1,4,71,Offer A,1,32.16,1,1,Fiber Optic,59,1,0,1,1,0,1,1,1,Two Year,0,Bank Withdrawal,100.45,7159.7,16.12,0,2283.3599999999997,9426.939999999999,3,0,34,6171,,
7663-YJHSN,1,Female,33,0,0,1,0,0,Moss Landing,95039,36.863303,-121.781632,899,42708.0,1,>=10,72,Offer A,1,44.27,1,1,Fiber Optic,8,1,1,1,1,1,0,0,0,Two Year,1,Bank Withdrawal,103.95,7556.9,0.0,70,3187.44,10814.34,3,0,56,5096,,
7634-HLQJR,1,Female,52,0,0,1,1,1,Moss Landing,95039,36.863303,-121.781632,899,42708.0,1,1,47,None,1,1.44,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.05,1016.7,0.0,0,67.67999999999999,1084.38,5,0,35,3260,,
2408-WITXK,1,Female,67,0,1,0,0,0,San Jose,95110,37.34667,-121.910019,18197,68693.0,0,0,10,Offer D,0,0.0,0,1,DSL,4,0,0,0,0,0,1,0,1,Month-to-Month,1,Bank Withdrawal,34.7,329.8,0.0,0,0.0,329.8,1,1,92,3244,Other,Deceased
1792-UXAFY,1,Female,80,0,1,0,0,0,San Jose,95110,37.34667,-121.910019,18197,68693.0,0,0,17,Offer D,1,30.37,0,1,Fiber Optic,28,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.15,1496.9,0.0,0,516.29,2013.19,1,1,89,5082,Dissatisfaction,Service dissatisfaction
3391-JSQEW,1,Male,32,0,0,1,0,0,San Jose,95110,37.34667,-121.910019,18197,68693.0,1,7,40,None,1,24.3,0,1,DSL,28,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,50.15,2058.5,37.03,0,972.0,2993.4700000000003,4,0,71,2454,,
4458-KVRBJ,1,Male,25,1,0,0,0,0,San Jose,95110,37.34667,-121.910019,18197,68693.0,0,0,59,None,1,25.89,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.0,1510.5,0.0,0,1527.51,3038.01,4,0,69,5537,,
2634-HCZGT,1,Male,71,0,1,1,0,0,San Jose,95126,37.327069,-121.916819,27023,72877.0,1,1,53,None,1,21.67,1,1,Cable,6,1,0,0,1,0,0,0,0,One Year,1,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,4478.16,1,1,77,5271,Other,Moved
0074-HDKDG,1,Male,46,0,0,1,0,0,San Jose,95126,37.327069,-121.916819,27023,72877.0,1,5,25,None,1,6.45,0,1,Cable,19,1,1,1,0,0,0,0,1,One Year,1,Bank Withdrawal,61.6,1611.0,44.9,0,161.25,1727.35,3,0,66,3807,,
5278-PNYOX,1,Female,49,0,0,0,0,0,San Jose,95126,37.327069,-121.916819,27023,72877.0,0,0,49,None,1,11.11,0,1,Fiber Optic,27,0,0,1,1,1,1,1,1,Two Year,0,Credit Card,100.65,4917.75,0.0,0,544.39,5462.14,3,0,52,5499,,
9881-VCZEP,1,Female,29,1,0,1,0,0,San Jose,95126,37.327069,-121.916819,27023,72877.0,1,8,25,None,1,12.12,1,1,Cable,59,0,1,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,54.1,1373.0,0.0,110,303.0,1786.0,3,0,64,5701,,
7503-QQRVF,1,Male,74,0,1,1,0,0,San Jose,95127,37.375156,-121.795867,60620,70692.0,1,1,16,Offer D,1,26.12,0,1,Fiber Optic,8,0,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,74.3,1178.25,0.0,0,417.92,1596.17,1,1,81,2076,Competitor,Competitor had better devices
5449-FIBXJ,1,Male,34,0,0,1,0,0,San Jose,95127,37.375156,-121.795867,60620,70692.0,1,1,19,Offer D,1,28.04,1,1,Fiber Optic,22,0,0,1,1,1,1,1,1,Month-to-Month,0,Bank Withdrawal,103.3,2012.7,0.0,0,532.76,2545.46,3,1,67,2349,Price,Lack of affordable download/upload speed
9526-BIHHD,1,Male,30,0,0,0,0,0,San Jose,95127,37.375156,-121.795867,60620,70692.0,0,0,1,Offer E,0,0.0,0,1,Cable,69,1,0,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,29.7,29.7,0.0,0,0.0,29.7,1,1,74,3383,Dissatisfaction,Product dissatisfaction
8791-GFXLZ,1,Male,58,0,0,0,0,0,San Jose,95127,37.375156,-121.795867,60620,70692.0,0,0,12,None,1,44.78,0,1,DSL,12,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,49.05,593.05,29.32,0,537.36,1101.09,5,0,70,4244,,
0709-TVGUR,1,Female,70,0,1,0,0,0,Stockton,95207,38.002125,-121.324979,49965,38563.0,0,0,9,None,1,17.56,1,1,Fiber Optic,27,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.6899999999999,1,1,69,3145,Competitor,Competitor had better devices
2446-ZKVAF,1,Male,19,1,0,1,0,0,Stockton,95207,38.002125,-121.324979,49965,38563.0,1,5,18,None,1,1.28,1,1,DSL,30,0,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,56.8,1074.65,0.0,0,23.04,1097.69,5,0,59,5558,,
7821-DPRQE,1,Male,25,1,0,1,0,0,Stockton,95207,38.002125,-121.324979,49965,38563.0,1,2,68,Offer A,1,24.01,1,1,Fiber Optic,48,1,1,0,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,107.7,7320.9,0.0,0,1632.68,8953.58,3,0,53,5015,,
7711-GQBZC,1,Female,42,0,0,1,1,1,Stockton,95207,38.002125,-121.324979,49965,38563.0,1,1,71,None,1,19.49,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,24.7,1810.55,0.0,0,1383.79,3194.34,4,0,45,5187,,
3001-CBHLQ,1,Male,76,0,1,1,0,0,Angels Camp,95222,38.071327,-120.632221,4264,51927.0,1,1,32,Offer C,1,43.51,1,1,Fiber Optic,22,0,0,1,1,1,1,0,1,Month-to-Month,1,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,4710.14,1,1,79,3966,Attitude,Attitude of support person
5493-SDRDQ,1,Male,19,1,0,0,0,0,Angels Camp,95222,38.071327,-120.632221,4264,51927.0,0,0,2,Offer E,1,5.33,0,1,Cable,52,1,0,1,0,0,0,0,1,Month-to-Month,1,Mailed Check,55.1,113.35,0.0,0,10.66,124.00999999999999,1,1,70,4235,Competitor,Competitor made better offer
8807-ARQET,1,Female,59,0,0,0,0,0,Angels Camp,95222,38.071327,-120.632221,4264,51927.0,0,0,41,Offer B,0,0.0,0,1,Cable,21,0,1,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,40.35,1677.85,0.0,0,0.0,1677.85,5,0,79,2454,,
8410-BGQXN,1,Male,26,1,0,0,0,0,Angels Camp,95222,38.071327,-120.632221,4264,51927.0,0,0,4,None,1,22.54,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.4,93.4,0.0,0,90.16,183.56,5,0,54,4402,,
4102-OQUPX,1,Male,67,0,1,1,0,0,Sheep Ranch,95250,38.244806,-120.417301,88,57241.0,1,1,1,None,1,17.36,1,1,Fiber Optic,29,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,74.4,74.4,0.0,30,17.36,121.76,3,1,91,5429,Competitor,Competitor made better offer
1282-IHQAC,1,Male,68,0,1,0,0,0,Sheep Ranch,95250,38.244806,-120.417301,88,57241.0,0,0,70,Offer A,0,0.0,0,1,Cable,13,0,1,1,0,1,0,0,1,One Year,1,Credit Card,44.05,3011.65,0.0,0,0.0,3011.65,3,0,68,4022,,
2665-NPTGL,1,Female,79,0,1,1,0,0,Sheep Ranch,95250,38.244806,-120.417301,88,57241.0,1,8,26,Offer C,1,18.66,1,1,Fiber Optic,11,0,0,1,0,1,1,0,1,Two Year,1,Bank Withdrawal,98.1,2510.7,44.17,0,485.16,2951.6899999999996,4,0,38,3114,,
0871-URUWO,1,Male,36,0,0,1,0,0,Sheep Ranch,95250,38.244806,-120.417301,88,57241.0,1,1,13,None,1,30.55,1,1,Fiber Optic,28,0,0,1,0,1,1,1,1,Month-to-Month,1,Credit Card,102.25,1359.0,0.0,0,397.15000000000003,1756.15,1,1,66,2003,Competitor,Competitor had better devices
3999-QGRJH,1,Male,80,0,1,0,0,0,Ballico,95303,37.4695,-120.672724,809,44792.0,0,0,8,None,1,14.89,0,1,Fiber Optic,20,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.7,560.85,0.0,0,119.12,679.97,1,1,88,3068,Dissatisfaction,Product dissatisfaction
2933-XEUJM,1,Female,56,0,0,0,0,0,Ballico,95303,37.4695,-120.672724,809,44792.0,0,0,46,Offer B,1,46.83,1,1,DSL,2,1,0,1,0,1,1,1,1,Two Year,0,Mailed Check,79.2,3593.8,0.0,0,2154.18,5747.98,4,0,63,2007,,
8644-XYTSV,1,Male,37,0,0,1,0,0,Ballico,95303,37.4695,-120.672724,809,44792.0,1,1,42,Offer B,0,0.0,0,1,DSL,7,1,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,40.15,1626.05,0.0,0,0.0,1626.05,4,0,68,4348,,
9638-JIQYA,1,Male,22,1,0,0,0,0,Ballico,95303,37.4695,-120.672724,809,44792.0,0,0,2,None,0,0.0,0,1,DSL,48,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,24.9,49.7,0.0,10,0.0,59.7,3,0,41,4033,,
2454-RPBRZ,1,Female,67,0,1,1,0,0,Catheys Valley,95306,37.394411,-120.127262,986,39219.0,1,1,12,Offer D,1,30.63,1,1,Fiber Optic,27,0,1,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,1378.7,3,1,90,2709,Dissatisfaction,Service dissatisfaction
5461-QKNTN,1,Male,71,0,1,1,0,0,Catheys Valley,95306,37.394411,-120.127262,986,39219.0,1,1,43,None,1,4.59,1,1,Fiber Optic,5,0,1,0,1,1,0,0,1,One Year,1,Bank Withdrawal,94.3,3953.15,0.0,0,197.37,4150.52,3,0,63,2040,,
3873-WOSBC,1,Male,58,0,0,1,0,0,Catheys Valley,95306,37.394411,-120.127262,986,39219.0,1,1,67,Offer A,1,11.74,1,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.6,1784.9,0.0,0,786.58,2571.48,3,0,38,4879,,
3726-TBHQT,1,Male,25,1,0,1,1,1,Catheys Valley,95306,37.394411,-120.127262,986,39219.0,0,0,71,None,1,25.45,1,1,Fiber Optic,59,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,114.0,8175.9,0.0,0,1806.95,9982.85,4,0,23,5600,,
2265-CYWIV,1,Female,68,0,1,1,0,0,Hickman,95323,37.605926,-120.69955,1055,55500.0,1,1,4,None,1,18.91,1,1,Fiber Optic,20,1,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.49999999999994,1,1,77,4708,Dissatisfaction,Network reliability
1579-KLYDT,1,Male,31,0,0,0,0,0,Hickman,95323,37.605926,-120.69955,1055,55500.0,0,0,7,Offer E,1,35.91,1,1,Fiber Optic,27,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,90.45,593.45,0.0,0,251.36999999999998,844.82,2,1,91,5356,Competitor,Competitor made better offer
9489-JMTTN,1,Female,41,0,0,1,1,1,Hickman,95323,37.605926,-120.69955,1055,55500.0,1,1,72,Offer A,1,15.58,1,1,DSL,20,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,89.75,6595.9,0.0,0,1121.76,7717.66,3,0,60,5096,,
8990-YOZLV,1,Female,46,0,0,0,0,0,Hickman,95323,37.605926,-120.69955,1055,55500.0,0,0,69,Offer A,1,13.91,1,1,Cable,7,1,1,0,1,0,0,0,1,Two Year,1,Credit Card,66.9,4577.9,0.0,0,959.79,5537.69,3,0,68,5059,,
4550-VBOFE,1,Male,69,0,1,1,0,0,Soulsbyville,95372,37.990574,-120.261821,1519,79457.0,1,1,70,None,1,17.45,1,1,Fiber Optic,20,0,1,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,102.95,7101.5,15.24,0,1221.5,8307.76,1,1,91,5005,Competitor,Competitor had better devices
4910-AQFFX,1,Male,30,0,0,1,0,0,Soulsbyville,95372,37.990574,-120.261821,1519,79457.0,1,1,9,None,1,31.67,1,1,Cable,59,0,0,1,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,79.35,661.25,0.0,10,285.03000000000003,956.28,3,1,93,4533,Dissatisfaction,Network reliability
8496-DMZUK,1,Male,62,0,0,0,0,0,Soulsbyville,95372,37.990574,-120.261821,1519,79457.0,0,0,30,Offer C,1,7.19,1,1,Fiber Optic,18,1,1,1,0,0,0,0,1,One Year,0,Bank Withdrawal,90.4,2820.65,0.0,0,215.70000000000002,3036.35,4,0,78,3171,,
6981-TDRFT,1,Male,25,1,0,1,1,1,Soulsbyville,95372,37.990574,-120.261821,1519,79457.0,1,1,44,None,0,0.0,0,1,DSL,69,0,0,1,1,1,1,1,0,One Year,1,Bank Withdrawal,54.3,2317.1,0.0,10,0.0,2327.1,5,0,39,3423,,
0679-IDSTG,1,Female,73,0,1,1,0,0,Branscomb,95417,39.710591,-123.682799,176,71301.0,1,1,1,None,1,37.3,0,1,Fiber Optic,8,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,1,1,87,4568,Competitor,Competitor had better devices
7321-PKUYW,1,Female,46,0,0,0,0,0,Branscomb,95417,39.710591,-123.682799,176,71301.0,0,0,11,Offer D,1,22.36,1,1,Cable,3,0,0,0,1,1,0,0,1,Month-to-Month,0,Bank Withdrawal,90.15,987.95,0.0,0,245.95999999999998,1233.91,1,1,66,5250,Competitor,Competitor had better devices
1385-TQOZW,1,Female,32,0,0,0,0,0,Branscomb,95417,39.710591,-123.682799,176,71301.0,0,0,9,Offer E,1,45.99,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,20.45,147.55,0.0,0,413.91,561.46,4,0,41,2392,,
3058-WQDRE,1,Male,37,0,0,0,0,0,Branscomb,95417,39.710591,-123.682799,176,71301.0,0,0,13,Offer D,0,0.0,0,1,Cable,16,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,25.15,331.85,48.59,0,0.0,283.26,5,0,53,4943,,
8802-UNOJF,1,Male,65,0,1,0,0,0,Philo,95466,39.094102,-123.500853,1113,50500.0,0,0,12,Offer D,1,28.63,0,1,Cable,7,0,1,1,1,0,0,0,0,Month-to-Month,1,Credit Card,83.8,1029.75,44.58,80,343.56,1408.73,1,1,78,5565,Competitor,Competitor had better devices
8800-ZKRFW,1,Female,62,0,0,1,1,2,Philo,95466,39.094102,-123.500853,1113,50500.0,1,9,30,None,1,24.56,1,1,Fiber Optic,18,0,1,1,1,1,1,1,1,Month-to-Month,1,Bank Withdrawal,107.5,3242.5,0.0,0,736.8,3979.3,4,0,51,3094,,
8003-EWNDZ,1,Female,52,0,0,0,0,0,Philo,95466,39.094102,-123.500853,1113,50500.0,0,0,10,None,1,10.46,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,21.2,222.65,0.0,0,104.60000000000001,327.25,4,0,34,2066,,
3544-FBCAS,1,Female,36,0,0,1,1,1,Philo,95466,39.094102,-123.500853,1113,50500.0,1,4,72,None,1,12.84,1,1,DSL,22,1,1,1,0,1,1,1,1,Two Year,1,Credit Card,83.6,5959.3,0.0,0,924.48,6883.780000000001,3,0,67,4116,,
6313-GIDIT,1,Male,73,0,1,0,0,0,Point Arena,95468,38.911299,-123.609588,1352,44412.0,0,0,53,None,0,0.0,0,1,DSL,25,0,1,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,54.45,2854.55,20.16,0,0.0,2834.3900000000003,2,1,65,6280,Price,Price too high
5331-RGMTT,1,Male,67,0,1,1,0,0,Point Arena,95468,38.911299,-123.609588,1352,44412.0,0,0,54,None,1,38.48,1,1,Fiber Optic,13,0,0,1,0,1,1,0,0,Month-to-Month,1,Credit Card,99.05,5295.7,0.0,40,2077.9199999999996,7413.619999999999,5,0,34,4011,,
2616-FLVQC,1,Male,42,0,0,0,0,0,Point Arena,95468,38.911299,-123.609588,1352,44412.0,0,0,64,None,1,38.96,0,0,None,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.55,1240.15,0.0,0,2493.44,3733.59,3,0,27,6036,,
1897-RCFUM,1,Female,31,0,0,1,1,2,Point Arena,95468,38.911299,-123.609588,1352,44412.0,1,1,39,None,1,5.88,1,0,None,0,0,0,0,0,0,0,0,0,One Year,1,Credit Card,24.2,914.6,0.0,0,229.32,1143.92,3,0,67,3109,,
2845-AFFTX,1,Male,78,0,1,1,0,0,Westport,95488,39.724433,-123.767578,309,56683.0,0,0,41,None,1,22.56,1,1,Fiber Optic,15,0,0,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,99.8,4259.3,8.88,0,924.9599999999999,5175.38,1,1,76,4726,Dissatisfaction,Product dissatisfaction
6729-GDNGC,1,Female,71,0,1,0,0,0,Westport,95488,39.724433,-123.767578,309,56683.0,0,0,20,None,1,21.49,0,1,Fiber Optic,4,0,0,0,0,1,0,0,1,One Year,0,Bank Withdrawal,80.7,1614.2,0.0,0,429.79999999999995,2044.0,5,0,73,3111,,
1741-WTPON,1,Male,42,0,0,1,1,>=3,Westport,95488,39.724433,-123.767578,309,56683.0,1,8,56,Offer B,1,40.86,1,1,Fiber Optic,27,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,115.85,6567.9,0.0,0,2288.16,8856.06,3,0,75,4937,,
9074-KGVOX,1,Male,44,0,0,1,1,>=3,Westport,95488,39.724433,-123.767578,309,56683.0,1,>=10,50,None,0,0.0,0,1,DSL,23,1,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,39.45,2021.35,0.0,0,0.0,2021.35,3,0,27,6018,,
2815-CPTUL,1,Male,68,0,1,0,0,0,Gasquet,95543,41.867908,-123.794144,532,31964.0,0,0,5,None,1,2.27,0,1,Fiber Optic,17,0,0,0,0,0,0,0,1,Month-to-Month,1,Credit Card,70.25,331.9,12.48,0,11.35,330.77,2,1,89,3684,Price,Price too high
1907-YLNYW,1,Male,47,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,532,31964.0,0,0,8,None,1,41.13,0,1,DSL,27,1,0,1,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,66.7,579.0,0.0,0,329.04,908.04,3,0,35,4490,,
8705-DWKTI,1,Male,58,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,532,31964.0,0,0,52,None,1,5.92,0,1,Fiber Optic,23,0,0,1,0,0,1,1,0,Month-to-Month,1,Credit Card,83.8,4331.4,0.0,70,307.84,4709.24,3,0,40,6339,,
4685-ERGHK,1,Male,45,0,0,0,0,0,Gasquet,95543,41.867908,-123.794144,532,31964.0,0,0,57,Offer B,1,36.08,1,1,Fiber Optic,26,0,0,0,0,1,0,0,1,One Year,1,Bank Withdrawal,86.9,4939.25,0.0,0,2056.56,6995.8099999999995,5,0,71,6109,,
1891-FZYSA,1,Male,65,0,1,1,0,0,Piercy,95587,39.955587,-123.681175,200,114542.0,1,1,69,None,1,16.34,1,1,Fiber Optic,4,0,1,0,0,1,0,0,0,Month-to-Month,1,Bank Withdrawal,89.95,6143.15,6.79,110,1127.46,7373.82,1,1,82,6363,Competitor,Competitor had better devices
7872-RDDLZ,1,Female,68,0,1,0,0,0,Piercy,95587,39.955587,-123.681175,200,114542.0,0,0,67,None,1,48.43,1,1,DSL,28,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,54.9,3725.5,0.0,0,3244.81,6970.3099999999995,4,0,33,4826,,
2293-IJWPS,1,Female,39,0,0,1,0,0,Piercy,95587,39.955587,-123.681175,200,114542.0,1,5,57,Offer B,1,3.72,1,1,Fiber Optic,11,0,0,1,0,1,1,1,1,One Year,1,Credit Card,100.75,5985.0,0.0,0,212.04000000000002,6197.04,3,0,31,6354,,
5172-RKOCB,1,Male,28,1,0,1,0,0,Piercy,95587,39.955587,-123.681175,200,114542.0,0,0,72,None,1,21.26,1,1,Fiber Optic,53,1,1,0,1,1,1,1,1,Two Year,1,Credit Card,108.95,7875.0,0.0,0,1530.72,9405.72,4,0,21,5758,,
9685-WKZGT,1,Male,67,0,1,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,55256.0,0,0,14,Offer D,1,16.32,1,1,Fiber Optic,11,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.95,1036.75,39.29,0,228.48000000000002,1225.94,3,1,70,2075,Price,Extra data charges
9415-DPEWS,1,Female,47,0,0,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,55256.0,0,0,18,None,1,12.67,1,1,Fiber Optic,23,0,0,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,88.35,1639.3,0.0,0,228.06,1867.36,3,1,96,5727,Competitor,Competitor offered more data
8455-HIRAQ,1,Female,56,0,0,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,55256.0,0,0,8,None,1,10.91,0,1,DSL,16,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,44.45,369.3,0.0,0,87.28,456.58000000000004,3,0,65,4909,,
5872-OEQNH,1,Female,29,1,0,0,0,0,Carmichael,95608,38.626128,-121.328011,58830,55256.0,0,0,60,Offer B,0,0.0,0,1,DSL,73,1,0,1,0,0,1,1,1,One Year,1,Bank Withdrawal,44.45,2773.9,0.0,0,0.0,2773.9,4,0,48,4928,,
6022-UGGSO,1,Female,70,0,1,0,0,0,Citrus Heights,95610,38.69508,-121.271616,43718,50536.0,0,0,32,Offer C,1,33.22,0,1,Fiber Optic,9,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.4,2276.95,44.31,0,1063.04,3295.68,1,1,90,2091,Competitor,Competitor had better devices
3162-KKZXO,1,Female,75,0,1,0,0,0,Citrus Heights,95610,38.69508,-121.271616,43718,50536.0,0,0,55,None,1,29.6,1,1,Fiber Optic,3,0,0,1,0,1,1,0,1,One Year,1,Bank Withdrawal,100.15,5409.75,0.0,0,1628.0,7037.75,4,0,64,5182,,
5624-RYAMH,1,Female,43,0,0,0,0,0,Citrus Heights,95610,38.69508,-121.271616,43718,50536.0,0,0,9,None,1,46.94,0,0,None,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,19.5,178.85,0.0,0,422.46,601.31,4,0,64,4283,,
6616-AALSR,1,Female,23,1,0,1,1,1,Citrus Heights,95610,38.69508,-121.271616,43718,50536.0,1,5,65,None,1,13.17,1,1,Fiber Optic,59,1,0,1,0,1,1,1,0,Two Year,1,Credit Card,104.3,6725.3,0.0,70,856.05,7651.35,3,0,76,4997,,
3923-CSIHK,1,Female,69,0,1,1,0,0,Herald,95638,38.313447,-121.123886,1745,91518.0,1,1,50,None,1,4.6,0,1,Cable,24,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,71.05,3444.85,0.0,0,229.99999999999997,3674.85,3,1,94,5746,Other,Poor expertise of online support
0562-KBDVM,1,Female,62,0,0,0,0,0,Herald,95638,38.313447,-121.123886,1745,91518.0,0,0,70,Offer A,0,0.0,0,1,DSL,11,1,1,1,1,0,0,0,1,Two Year,1,Bank Withdrawal,44.6,3058.15,0.0,0,0.0,3058.15,3,0,26,4442,,
